# this data file was made with generate_cvs.tcl
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
774,57.062960,4.711156
775,57.219489,4.522496
776,56.928511,4.348436
777,57.243747,3.934565
778,57.055198,4.265790
779,56.929534,4.288827
780,57.225164,4.349310
781,57.416372,3.538773
782,57.493437,3.619421
783,57.006478,3.663627
784,56.649291,3.696908
785,56.515872,4.012960
786,56.348191,4.042896
787,55.944526,3.527537
788,55.826883,3.438307
789,55.512015,3.778136
790,55.509988,4.097540
791,55.054266,4.085882
792,55.425002,3.721954
793,55.431657,3.939877
794,55.482431,4.310806
795,55.379568,4.583539
796,55.366993,4.195792
797,55.192520,4.674240
798,54.748749,4.923519
799,54.076053,5.157559
800,54.083918,5.411590
801,53.749842,4.871101
802,53.761690,4.753477
803,53.808690,5.278430
804,53.593424,5.187170
805,53.787248,4.617584
806,53.619261,4.070804
807,54.243687,3.594848
808,54.817754,3.617704
809,55.146122,3.791594
810,55.439257,3.470577
811,55.601317,3.716805
812,55.781333,3.658099
813,55.806384,3.510771
814,55.900309,3.280845
815,56.096436,3.641969
816,55.712464,3.845891
817,55.932264,4.025898
818,55.581809,4.033144
819,55.584243,3.874529
820,55.206101,3.629534
821,55.589287,3.196299
822,55.603956,3.279096
823,55.666642,3.308313
824,55.712981,3.573501
825,55.825331,3.676583
826,55.660406,4.123898
827,55.524275,4.402343
828,55.763850,3.998187
829,55.238704,4.271564
830,54.978451,3.973394
831,55.433520,4.021734
832,55.748831,3.418616
833,55.785802,3.223254
834,55.895078,3.876745
835,56.033179,3.574011
836,56.199690,3.926056
837,55.996156,4.219233
838,55.686621,4.084477
839,55.562714,4.313199
840,55.281079,4.927600
841,55.266475,4.556867
842,54.955295,4.540101
843,54.955995,4.492446
844,54.778897,4.382719
845,54.387039,4.188356
846,54.173308,4.026571
847,54.337543,3.871189
848,54.683246,3.731079
849,54.994547,3.663181
850,55.013541,3.510189
851,55.017578,3.016801
852,55.084024,2.705231
853,55.145527,2.786288
854,54.871265,2.812382
855,54.899880,2.446425
856,54.324162,2.715299
857,54.154090,2.841819
858,53.889762,2.863761
859,53.803712,2.805044
860,53.627323,2.918817
861,53.871044,3.227657
862,53.689719,3.290380
863,53.665568,3.160271
864,54.119768,2.808558
865,54.488848,3.246495
866,54.601267,3.506862
867,54.945223,3.102113
868,55.286782,3.249140
869,55.485745,3.179779
870,55.503669,3.211555
871,55.750325,2.840475
872,55.744178,3.465020
873,55.699105,3.805895
874,55.855690,3.749693
875,56.013997,3.728568
876,56.252015,3.576529
877,55.889062,4.016499
878,55.756860,4.507960
879,55.567631,4.479762
880,55.644190,4.038911
881,55.727483,4.173323
882,55.677296,4.325861
883,55.689863,4.115809
884,55.514460,4.153453
885,55.929202,4.514369
886,56.465188,4.533012
887,56.599218,4.747774
888,56.203334,5.520343
889,56.271354,5.419950
890,56.179579,5.687822
891,56.574943,5.750466
892,56.650547,5.792765
893,56.460205,6.001277
894,56.222894,6.736346
895,56.420268,6.866722
896,56.430726,6.960331
897,56.174324,6.968450
898,56.552399,6.667230
899,56.361818,6.730573
900,56.106242,6.367553
901,56.475148,6.077374
902,56.721536,6.073225
903,56.384055,6.278799
904,56.233636,6.553338
905,56.078957,6.489885
906,56.087976,6.402564
907,55.888320,6.229903
908,55.652232,6.024750
909,55.030063,5.963392
910,54.684019,6.229935
911,54.516761,5.970363
912,54.791203,5.633843
913,54.996281,5.628825
914,54.876914,5.474941
915,54.572379,5.813402
916,54.661220,6.153742
917,54.927172,6.019506
918,55.066624,6.250832
919,55.489207,6.122839
920,55.286167,5.907272
921,55.525316,6.202230
922,55.460752,6.146318
923,55.414868,5.796588
924,55.165405,5.571034
925,54.910129,5.473605
926,54.787441,4.865816
927,55.090854,5.464762
928,54.737612,5.709350
929,55.036693,5.717211
930,55.373211,5.931570
931,55.761842,6.253799
932,55.835868,6.001229
933,55.562267,5.518553
934,55.437946,5.159458
935,55.594785,5.459309
936,55.756481,5.895567
937,55.907089,5.817761
938,55.523028,5.788860
939,55.983852,5.552915
940,56.034142,5.975134
941,55.541524,5.965966
942,55.831795,5.564588
943,55.893458,5.484026
944,56.216626,5.650700
945,56.349165,6.104561
946,56.808175,6.315214
947,57.111642,5.961408
948,57.106235,5.802504
949,57.279703,5.896383
950,57.579713,5.683540
951,57.633808,5.715417
952,57.908078,5.759810
953,57.814846,6.079435
954,57.938601,6.298441
955,57.888608,6.058890
956,57.956959,5.618776
957,57.876719,5.796411
958,57.945555,5.598032
959,58.068850,5.858883
960,57.990263,5.591913
961,58.251011,5.158551
962,58.542631,5.154036
963,58.213281,4.895406
964,58.019412,4.368480
965,58.007727,4.433811
966,58.114822,4.060232
967,58.338361,4.763643
968,58.507507,5.253475
969,58.652857,5.297821
970,59.121370,5.202767
971,59.335481,5.021847
972,59.434009,4.672837
973,59.651497,4.567159
974,59.563543,4.236414
975,59.481988,4.091636
976,59.345279,4.001072
977,59.710972,3.904987
978,59.674260,4.293873
979,59.663608,4.582463
980,59.587546,4.533889
981,59.117920,4.463687
982,59.010039,4.369220
983,58.763642,4.574489
984,58.479787,4.279029
985,58.575729,4.263841
986,58.802080,4.197031
987,59.188080,3.977505
988,58.868916,4.026590
989,58.685809,4.296932
990,58.244477,4.436442
991,58.210715,4.093724
992,58.679934,4.169536
993,58.321788,4.478009
994,57.645478,4.855538
995,57.022664,4.907194
996,56.899569,4.608710
997,56.798809,4.221246
998,56.760406,3.963504
999,56.626604,3.725490
1000,56.406986,3.980732
