# this data file was made with 
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
741,46.121302,11.103238
742,46.355991,11.024157
743,46.356723,11.266436
744,46.800341,11.118329
745,46.864012,11.226259
746,46.772042,10.941397
747,46.742419,11.228995
748,46.618320,11.474005
749,47.123428,11.308778
750,47.294140,11.228539
751,46.954327,11.432063
752,46.822193,11.187139
753,46.167170,11.422249
754,45.857710,11.872571
755,45.249876,12.053868
756,45.093724,12.024694
757,45.148816,12.051168
758,45.039410,11.816515
759,45.082307,11.655577
760,44.802224,11.852099
761,44.540192,12.269063
762,44.566181,12.114868
763,44.528405,12.477905
764,44.579158,12.452044
765,44.230514,12.778702
766,44.177357,12.824948
767,44.307121,12.641086
768,44.597774,12.740975
769,44.568306,12.977100
770,44.712107,11.889406
771,44.562910,11.597448
772,44.214107,11.657087
773,44.644402,11.052375
774,44.091158,11.485346
775,43.662035,11.288178
776,43.914028,11.444343
777,43.853227,11.244495
778,44.086024,10.897897
779,44.774179,10.419860
780,45.358003,9.992577
781,45.441278,10.230416
782,45.578997,10.387798
783,45.456679,10.642143
784,45.334285,10.340923
785,45.108213,10.868514
786,45.406761,10.899140
787,45.487578,11.184170
788,45.896889,10.909404
789,45.622929,11.120167
790,45.771450,11.208798
791,46.160007,11.095028
792,46.152429,10.920836
793,46.159442,10.787125
794,46.737091,10.511325
795,46.560602,10.734979
796,46.571722,11.089450
797,46.189193,11.219053
798,46.697880,11.255518
799,46.687901,11.398447
800,46.787383,11.568347
801,46.897956,11.148165
802,47.108485,11.336373
803,47.163965,11.176089
804,47.444188,11.042251
805,47.669522,11.533799
806,47.959103,11.533317
807,47.850902,11.117413
808,47.427781,11.126439
809,47.535515,11.093493
810,47.905480,10.822622
811,47.839917,10.386042
812,48.702205,9.833687
813,48.937234,9.564944
814,49.264797,9.331962
815,49.688041,9.488570
816,49.434365,9.622541
817,49.180348,9.653273
818,49.184584,9.566180
819,48.679110,9.847569
820,49.282844,9.195009
821,49.151043,9.383906
822,49.519207,9.188156
823,49.381658,9.614331
824,49.526147,10.158349
825,49.443770,10.164463
826,49.239362,10.003064
827,48.867257,10.170966
828,48.465406,10.209172
829,48.559116,10.220139
830,48.844481,10.279208
831,49.027900,10.409292
832,49.443308,10.248587
833,49.592437,10.464803
834,49.609897,10.673252
835,49.159422,10.413890
836,48.740949,10.635152
837,48.073964,10.175331
838,47.687713,9.753846
839,47.428311,9.961359
840,47.738593,9.903960
841,47.266069,10.067257
842,46.624457,9.957580
843,46.981361,10.150538
844,46.749363,10.729936
845,46.839698,11.033612
846,47.033026,11.021401
847,47.846584,10.579536
848,48.205115,10.550153
849,48.575155,10.622380
850,49.019108,10.692816
851,49.320161,11.087398
852,49.824343,11.454361
853,50.252270,11.008185
854,50.331320,11.044897
855,50.652934,11.266606
856,51.003182,11.119015
857,50.894890,10.769301
858,51.325936,10.625912
859,51.000055,10.234031
860,50.725277,10.521899
861,50.868838,10.368007
862,50.996662,10.782683
863,50.821804,11.097713
864,50.598130,11.484189
865,50.820997,11.717798
866,51.075972,11.698375
867,50.737897,11.421255
868,50.813219,11.355866
869,50.754625,11.732579
870,50.884195,11.547810
871,51.289562,10.858265
872,51.971296,10.483589
873,51.802151,10.581763
874,51.816899,10.505310
875,51.323207,10.498974
876,51.026444,10.348050
877,50.801975,10.437565
878,51.023335,10.083692
879,51.492073,10.086288
880,51.772101,10.139630
881,52.291378,10.529234
882,52.124072,10.532610
883,52.519725,10.519092
884,52.667609,10.490354
885,52.754693,10.385761
886,52.861581,10.226395
887,52.624912,9.673438
888,52.361339,9.592305
889,52.621482,9.786813
890,53.337177,10.348340
891,53.277608,10.482628
892,53.186041,10.783476
893,53.298358,11.030423
894,53.215878,11.242845
895,53.098053,11.239920
896,53.290950,11.251783
897,53.468354,11.336993
898,53.912069,11.501639
899,54.135815,11.612203
900,54.442529,11.365284
901,54.842660,11.702180
902,54.868476,11.167924
903,54.117963,10.749333
904,53.717243,10.712631
905,53.696569,11.139725
906,53.645826,11.196532
907,54.113521,11.036163
908,54.316788,11.259753
909,54.696009,11.332298
910,54.924508,11.037578
911,55.492067,10.838046
912,55.521068,10.602081
913,55.139706,10.511089
914,55.312769,10.332413
915,54.871606,10.741323
916,54.390322,10.636511
917,53.665999,10.858257
918,53.419649,10.709478
919,52.812752,10.382096
920,52.685974,10.074611
921,52.615322,10.081342
922,52.724095,9.518016
923,52.944653,9.328367
924,52.754657,9.366806
925,52.758706,9.572194
926,53.043028,9.635761
927,53.080352,9.503007
928,53.047006,9.630934
929,52.526975,9.731109
930,52.288858,9.791037
931,51.913152,9.319126
932,52.271589,9.213787
933,52.515630,9.188268
934,52.327193,9.403698
935,52.257797,9.024286
936,52.963953,9.013122
937,53.126036,8.601695
938,52.935159,9.182753
939,53.674898,9.104447
940,53.376208,8.924070
941,53.793769,8.997800
942,53.638417,8.501501
943,53.685167,8.744077
944,54.036499,8.961831
945,53.730350,9.203010
946,53.098815,9.317417
947,52.780050,9.801188
948,52.839901,9.845183
949,53.144123,9.856275
950,53.064711,9.649650
951,52.799657,9.124342
952,53.228637,8.985101
953,53.547563,9.644962
954,53.203160,9.677714
955,53.168349,9.695844
956,53.151522,9.409972
957,52.943206,9.364649
958,53.223734,8.954979
959,53.139315,8.695111
