# this data file was made with 
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
632,32.758564,12.252716
633,33.377846,12.002746
634,33.359930,12.086935
635,33.396152,12.175256
636,33.220912,12.113117
637,33.356530,11.820341
638,33.363497,11.762012
639,33.428801,10.991714
640,33.455193,10.434210
641,33.448264,10.674183
642,33.013377,10.678707
643,32.487590,11.045084
644,32.046252,11.286519
645,32.318840,11.156275
646,32.398153,11.194755
647,32.697098,11.321060
648,32.763015,11.242954
649,32.877818,10.832526
650,32.970218,11.238074
651,32.745526,11.350258
652,32.607632,11.423680
653,32.915290,11.537191
654,33.310518,11.309710
655,33.111474,11.675189
656,33.154291,11.812653
657,33.523479,11.533167
658,33.626092,11.416961
659,33.937129,11.411977
660,34.283206,11.282446
661,34.334700,11.121975
662,34.591496,11.126775
663,34.796942,11.477447
664,34.436921,11.817535
665,34.396387,11.699343
666,34.145770,11.589684
667,34.241787,11.839247
668,34.076018,11.239356
669,33.887272,11.310051
670,34.097647,11.225066
671,34.564209,11.135279
672,34.082177,11.379536
673,33.948811,11.756481
674,33.759216,11.783763
675,33.672796,12.175015
676,33.591365,12.488276
677,34.023311,12.613691
678,34.498539,13.446972
679,34.803098,13.258840
680,34.876551,13.214881
681,35.172056,13.206079
682,35.089814,13.014115
683,34.852138,12.774091
684,34.752426,12.525153
685,34.243018,12.515983
686,33.777762,13.067339
687,33.500477,12.946026
688,33.669545,12.664972
689,33.857832,12.325742
690,33.919715,12.012724
691,33.798960,12.035230
692,34.037469,12.009262
693,33.885349,12.503046
694,33.944342,13.040586
695,33.394385,13.010760
696,33.658154,13.282587
697,33.576165,13.195466
698,33.382509,13.297130
699,33.215191,13.787110
700,33.716181,13.365083
701,34.483214,13.068770
702,35.010859,13.767801
703,35.684061,13.692351
704,35.691860,13.705338
705,36.011067,13.186744
706,35.651328,13.550824
707,36.158499,13.362363
708,36.235603,13.566687
709,36.564811,13.739564
710,36.534798,14.282679
711,36.647420,14.387846
712,36.370229,14.259191
713,36.109843,14.339968
714,35.899188,14.322764
715,35.815194,14.237365
716,35.804463,13.854773
717,35.150234,14.205374
718,34.882075,14.242630
719,34.528740,14.399472
720,33.923167,14.615156
721,33.614823,15.031983
722,33.746199,15.155412
