# this data file was made with 
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
443,73.809889,7.348160
444,73.535540,7.522755
445,73.357008,7.894013
446,73.342075,7.966804
447,73.310301,8.182973
448,73.754476,8.309431
449,73.485675,8.279181
450,73.790998,8.737955
451,73.677776,8.418220
452,73.462553,8.034876
453,73.845129,7.492486
454,74.045639,7.999921
455,74.186639,8.426829
456,74.223761,8.562113
457,74.004378,8.844133
458,74.250074,9.060036
459,74.459413,8.913084
460,74.152664,9.094405
461,73.999364,8.873335
462,73.910170,8.994639
463,73.958346,8.620865
464,74.216306,8.242582
465,74.383082,7.196821
466,74.078344,7.044189
467,74.076811,7.301000
468,74.002740,6.715604
469,73.872788,7.083892
470,73.871219,8.045494
471,73.297560,8.234540
472,73.471544,7.932431
473,73.104782,8.194397
474,73.171482,8.228957
475,73.268626,8.206678
476,72.884472,8.734432
477,72.488547,8.957602
478,72.431407,8.762333
479,72.641869,9.212566
480,72.792431,9.055752
481,72.972466,8.811896
482,72.991512,8.858038
483,72.450680,8.954377
484,72.113146,9.274469
485,72.444776,8.663385
486,72.688223,9.305248
487,72.797575,9.463861
488,72.169900,9.614947
489,72.316934,9.312135
490,72.067883,9.307287
491,72.245140,10.051777
492,72.309008,10.023943
493,72.318468,10.318593
494,71.904573,10.153736
495,71.969945,10.396688
496,72.214628,10.037261
497,71.809892,10.457402
498,71.400977,10.530309
499,71.457292,10.373858
500,71.823965,10.806834
501,71.798348,10.488667
502,72.208723,10.197789
503,72.275870,10.509536
504,72.826211,11.074616
505,72.792753,11.334838
506,72.583065,11.196554
507,72.495733,11.048722
508,72.893953,11.025763
509,72.603123,11.320717
510,72.879130,11.769603
511,73.099834,12.203915
512,72.923680,12.002702
513,72.781773,11.464527
514,72.544722,11.283616
515,72.297490,11.133084
516,71.731515,11.196951
517,71.617338,11.133948
518,71.184028,10.742695
519,70.416306,10.957550
520,70.071885,11.066329
521,69.947574,11.401593
522,69.681120,11.608827
523,69.951273,11.921748
524,69.734294,12.103508
525,69.636734,12.605191
526,69.224557,12.077641
527,68.881484,11.618300
528,69.094868,11.757935
529,68.956746,11.758044
